Phi[deg],Theta[deg],dB(GainTotal)
260,30,0.205293
270,30,0.141408
280,30,0.194306
290,30,0.353566
300,30,0.591729
310,30,0.872671
320,30,1.15996
330,30,1.42248
340,30,1.63699
350,30,1.78842
360,30,1.86891
0,40,1.74736
10,40,1.7426
20,40,1.62465
30,40,1.40053
40,40,1.08416
50,40,0.700533
60,40,0.291045
70,40,-0.0832034
80,40,-0.347309
90,40,-0.434894
100,40,-0.320094
110,40,-0.0333574
120,40,0.355532
130,40,0.770144
140,40,1.14994
150,40,1.45604
160,40,1.66732
170,40,1.77386
180,40,1.77113
190,40,1.65665
200,40,1.42958
210,40,1.09334
220,40,0.660698
230,40,0.160027
240,40,-0.359328
250,40,-0.825812
260,40,-1.1546
270,40,-1.27264
280,40,-1.15192
290,40,-0.824451
300,40,-0.363572
310,40,0.148767
320,40,0.644056
330,40,1.07415
340,40,1.40982
350,40,1.63618
360,40,1.74736
0,50,1.63024
10,50,1.61656
20,50,1.4452
30,50,1.11463
40,50,0.629466
50,50,0.00868724
60,50,-0.700527
70,50,-1.40224
80,50,-1.93994
90,50,-2.1379
100,50,-1.91484
110,50,-1.35695
120,50,-0.644151
130,50,0.0646456
140,50,0.673868
150,50,1.14027
160,50,1.4518
170,50,1.61051
180,50,1.62034
190,50,1.4804
200,50,1.18436
210,50,0.725525
220,50,0.106038
230,50,-0.65162
240,50,-1.49056
250,50,-2.30154
260,50,-2.91286
270,50,-3.13549
280,50,-2.88662
290,50,-2.26327
300,50,-1.45515
310,50,-0.62641
320,50,0.120658
330,50,0.733164
340,50,1.19015
350,50,1.48835
360,50,1.63024
0,60,1.51862
10,60,1.50021
20,60,1.28466
30,60,0.85413
40,60,0.193502
50,60,-0.700861
60,60,-1.80311
70,60,-3.00977
80,60,-4.05058
90,60,-4.4791
100,60,-4.03097
110,60,-2.97277
120,60,-1.75701
130,60,-0.658572
140,60,0.218786
150,60,0.854758
160,60,1.26387
170,60,1.47129
180,60,1.4959
190,60,1.33989
200,60,0.988429
210,60,0.418718
220,60,-0.387036
230,60,-1.42947
240,60,-2.6763
250,60,-4.01762
260,60,-5.16426
270,60,-5.62174
280,60,-5.10675
290,60,-3.93831
300,60,-2.60305
310,60,-1.374
320,60,-0.352673
330,60,0.434868
340,60,0.995952
350,60,1.35144
360,60,1.51862
0,70,1.41826
10,70,1.39652
20,70,1.14816
30,70,0.634149
40,70,-0.187659
50,70,-1.35907
60,70,-2.91836
70,70,-4.85497
80,70,-6.87779
90,70,-7.89116
100,70,-6.86837
110,70,-4.82453
120,70,-2.87562
130,70,-1.3211
140,70,-0.16981
150,70,0.624455
160,70,1.11755
170,70,1.36408
180,70,1.40223
190,70,1.23932
200,70,0.851145
210,70,0.196031
220,70,-0.768426
230,70,-2.08026
240,70,-3.77883
250,70,-5.87318
260,70,-8.08639
270,70,-9.1789
280,70,-7.9805
290,70,-5.75409
300,70,-3.67859
310,70,-2.00575
320,70,-0.725024
330,70,0.208427
340,70,0.845214
350,70,1.23653
360,70,1.41826
0,80,1.34587
10,80,1.32067
20,80,1.05199
30,80,0.481497
40,80,-0.458664
50,80,-1.85074
60,80,-3.82479
70,80,-6.62153
80,80,-10.5608
90,80,-13.7708
100,80,-10.5912
110,80,-6.59861
120,80,-3.77846
130,80,-1.80929
140,80,-0.438652
150,80,0.474931
160,80,1.02776
170,80,1.29922
180,80,1.34506
190,80,1.17953
200,80,0.772372
210,80,0.0662868
220,80,-1.00287
230,80,-2.51086
240,80,-4.59161
250,80,-7.52603
260,80,-11.7619
270,80,-15.2902
280,80,-11.5404
290,80,-7.3671
300,80,-4.47691
310,80,-2.42876
320,80,-0.95735
330,80,0.0729926
340,80,0.753384
350,80,1.16023
360,80,1.34587
0,90,1.32199
10,90,1.29371
20,90,1.01775
30,90,0.426537
40,90,-0.56012
50,90,-2.04259
60,90,-4.19755
70,90,-7.44864
80,90,-13.1872
90,90,-29.9216
100,90,-13.3112
110,90,-7.43879
120,90,-4.15201
130,90,-2.00201
140,90,-0.539809
150,90,0.425946
160,90,1.00647
170,90,1.28887
180,90,1.33645
190,90,1.16926
200,90,0.757465
210,90,0.0380871
220,90,-1.06344
230,90,-2.64082
240,90,-4.87331
250,90,-8.21023
260,90,-14.1279
270,90,-30.4552
280,90,-13.7536
290,90,-8.02881
300,90,-4.75697
310,90,-2.56224
320,90,-1.02248
330,90,0.0396554
340,90,0.731377
350,90,1.13895
360,90,1.32199
0,100,1.3567
10,100,1.32641
20,100,1.05606
30,100,0.483193
40,100,-0.46464
50,100,-1.86956
60,100,-3.85616
70,100,-6.66035
80,100,-10.6101
90,100,-13.87
100,100,-10.6757
110,100,-6.65678
120,100,-3.82462
130,100,-1.8437
140,100,-0.454762
150,100,0.481511
160,100,1.05376
170,100,1.33535
180,100,1.38274
190,100,1.21677
200,100,0.813762
210,100,0.117719
220,100,-0.939515
230,100,-2.43802
240,100,-4.5079
250,100,-7.40136
260,100,-11.4516
270,100,-14.5973
280,100,-11.2424
290,100,-7.25182
300,100,-4.40853
310,100,-2.3748
320,100,-0.911035
330,100,0.111704
340,100,0.783023
350,100,1.17984
360,100,1.3567
0,110,1.44211
10,110,1.41146
20,110,1.1596
30,110,0.640968
40,110,-0.193525
50,110,-1.38537
60,110,-2.96455
70,110,-4.91268
80,110,-6.94166
90,110,-7.96857
100,110,-6.95771
110,110,-4.91344
120,110,-2.95705
130,110,-1.38487
140,110,-0.202543
150,110,0.630494
160,110,1.15831
170,110,1.42659
180,110,1.47391
190,110,1.31599
200,110,0.937262
210,110,0.298151
220,110,-0.648175
230,110,-1.94463
240,110,-3.62652
250,110,-5.68064
260,110,-7.80146
270,110,-8.82764
280,110,-7.72206
290,110,-5.59537
300,110,-3.5633
310,110,-1.90763
320,110,-0.638768
330,110,0.281124
340,110,0.901637
350,110,1.27543
360,110,1.44211
0,120,1.55819
10,120,1.53043
20,120,1.31062
30,120,0.874472
40,120,0.200465
50,120,-0.714849
60,120,-1.83856
70,120,-3.06061
80,120,-4.11205
90,120,-4.55375
100,120,-4.12187
110,120,-3.0744
120,120,-1.85657
130,120,-0.739032
140,120,0.173973
150,120,0.854583
160,120,1.30591
170,120,1.54471
180,120,1.58913
190,120,1.44694
200,120,1.10966
210,120,0.556822
220,120,-0.231264
230,120,-1.25797
240,120,-2.48992
250,120,-3.81115
260,120,-4.93361
270,120,-5.38921
280,120,-4.90984
290,120,-3.78093
300,120,-2.46765
310,120,-1.25076
320,120,-0.242116
330,120,0.52895
340,120,1.0708
350,120,1.40688
360,120,1.55819
0,130,1.68603
10,130,1.66644
20,130,1.49227
30,130,1.15709
40,130,0.660991
50,130,0.0224465
60,130,-0.70784
70,130,-1.43029
80,130,-1.98799
90,130,-2.2065
100,130,-2.00276
110,130,-1.45687
120,130,-0.742319
130,130,-0.0150571
140,130,0.627151
150,130,1.13425
160,130,1.48582
170,130,1.67779
180,130,1.7125
190,130,1.59114
200,130,1.31061
210,130,0.8664
220,130,0.261052
230,130,-0.483792
240,130,-1.3124
250,130,-2.11672
260,130,-2.72772
270,130,-2.95971
280,130,-2.72702
290,130,-2.11792
300,130,-1.31901
310,130,-0.498891
320,130,0.235891
330,130,0.832418
340,130,1.27231
350,130,1.55522
360,130,1.68603
0,140,1.8161
10,140,1.80934
20,140,1.69041
30,140,1.46297
40,140,1.13795
50,140,0.739256
60,140,0.309284
70,140,-0.0888489
80,140,-0.378086
90,140,-0.489478
100,140,-0.39353
110,140,-0.11647
120,140,0.275019
130,140,0.704896
140,140,1.10988
150,140,1.44624
160,140,1.68776
170,140,1.82082
180,140,1.83947
190,140,1.74169
200,140,1.52819
210,140,1.20403
220,140,0.783048
230,140,0.29351
240,140,-0.216516
250,140,-0.677278
260,140,-1.00515
270,140,-1.12656
280,140,-1.01129
290,140,-0.689362
300,140,-0.234537
310,140,0.269363
320,140,0.753074
330,140,1.1699
340,140,1.4932
350,140,1.71025
360,140,1.8161
0,150,1.94385
10,150,1.94986
20,150,1.88617
30,150,1.75884
40,150,1.5796
50,150,1.36715
60,150,1.1477
70,150,0.95335
80,150,0.817109
90,150,0.764937
100,150,0.807526
110,150,0.936531
120,150,1.12768
130,150,1.34858
140,150,1.56667
150,150,1.75448
160,150,1.89163
170,150,1.96477
180,150,1.96656
190,150,1.89468
200,150,1.75158
210,150,1.54508
220,150,1.28962
230,150,1.00745
240,150,0.728811
250,150,0.489688
260,150,0.326248
270,150,0.266161
280,150,0.319977
290,150,0.477366
300,150,0.710795
310,150,0.984267
320,150,1.26218
330,150,1.51498
340,150,1.72113
350,150,1.86666
360,150,1.94385
0,160,2.05928
10,160,2.07228
20,160,2.05195
30,160,2.00223
40,160,1.9301
50,160,1.84528
60,160,1.75963
70,160,1.68577
80,160,1.63528
90,160,1.61653
100,160,1.63287
110,160,1.68187
120,160,1.75585
130,160,1.84348
140,160,1.93194
150,160,2.00884
160,160,2.06372
170,160,2.08885
180,160,2.07969
190,160,2.03502
200,160,1.95702
210,160,1.85126
220,160,1.72667
230,160,1.59509
240,160,1.47045
250,160,1.36721
260,160,1.29824
270,160,1.27256
280,160,1.29344
290,160,1.35773
300,160,1.45658
310,160,1.57731
320,160,1.70573
330,160,1.82825
340,160,1.9333
350,160,2.01217
360,160,2.05928
0,170,2.14415
10,170,2.15526
20,170,2.15757
30,170,2.15206
40,170,2.14061
50,170,2.12567
60,170,2.11007
70,170,2.09659
80,170,2.08761
90,170,2.08474
100,170,2.08859
110,170,2.09868
120,170,2.11346
130,170,2.13059
140,170,2.14723
150,170,2.16046
160,170,2.16765
170,170,2.16679
180,170,2.15673
190,170,2.13732
200,170,2.10949
210,170,2.07516
220,170,2.0371
230,170,1.99868
240,170,1.96351
250,170,1.93504
260,170,1.91614
270,170,1.90872
280,170,1.91349
290,170,1.92983
300,170,1.95593
310,170,1.98904
320,170,2.02579
330,170,2.06268
340,170,2.09639
350,170,2.12419
360,170,2.14415
0,180,2.17978
10,180,2.17978
20,180,2.17978
30,180,2.17978
40,180,2.17978
50,180,2.17978
60,180,2.17978
70,180,2.17978
80,180,2.17978
90,180,2.17978
100,180,2.17978
110,180,2.17978
120,180,2.17978
130,180,2.17978
140,180,2.17978
150,180,2.17978
160,180,2.17978
170,180,2.17978
180,180,2.17978
190,180,2.17978
200,180,2.17978
210,180,2.17978
220,180,2.17978
230,180,2.17978
240,180,2.17978
250,180,2.17978
260,180,2.17978
270,180,2.17978
280,180,2.17978
290,180,2.17978
300,180,2.17978
310,180,2.17978
320,180,2.17978
330,180,2.17978
340,180,2.17978
350,180,2.17978
360,180,2.17978
