Phi[deg],Theta[deg],dB(GainTotal)
360,130,1.57697
0,140,1.68541
10,140,1.64588
20,140,1.49704
30,140,1.24107
40,140,0.887347
50,140,0.459008
60,140,-0.000814559
70,140,-0.426005
80,140,-0.734041
90,140,-0.850179
100,140,-0.74319
110,140,-0.443511
120,140,-0.0247758
130,140,0.431134
140,140,0.857631
150,140,1.21054
160,140,1.46607
170,140,1.61487
180,140,1.655
190,140,1.58648
200,140,1.40931
210,140,1.12514
220,140,0.741873
230,140,0.280775
240,140,-0.215128
250,140,-0.675276
260,140,-1.00775
270,140,-1.12776
280,140,-1.00054
290,140,-0.662792
300,140,-0.199314
310,140,0.299307
320,140,0.763374
330,140,1.14968
340,140,1.43647
350,140,1.6156
360,140,1.68541
0,150,1.78972
10,150,1.76697
20,150,1.67422
30,150,1.51735
40,150,1.30807
50,150,1.0658
60,150,0.818334
70,150,0.600131
80,150,0.446968
90,150,0.387061
100,150,0.431863
110,150,0.57183
120,150,0.780045
130,150,1.02109
140,150,1.26003
150,150,1.46824
160,150,1.62557
170,150,1.71993
180,150,1.74543
190,150,1.70045
200,150,1.58682
210,150,1.41023
220,150,1.182
230,150,0.921323
240,150,0.656839
250,150,0.425398
260,150,0.266195
270,150,0.210263
280,150,0.269563
290,150,0.432346
300,150,0.667995
310,150,0.937698
320,150,1.20454
330,150,1.4393
340,150,1.62202
350,150,1.7408
360,150,1.78972
0,160,1.87433
10,160,1.86485
20,160,1.82068
30,160,1.74629
40,160,1.64931
50,160,1.54044
60,160,1.43268
70,160,1.34003
80,160,1.27533
90,160,1.24793
100,160,1.26162
110,160,1.31379
120,160,1.39602
130,160,1.49598
140,160,1.5998
150,160,1.6943
160,160,1.76848
170,160,1.81437
180,160,1.8272
190,160,1.80537
200,160,1.75034
210,160,1.66667
220,160,1.56209
230,160,1.44745
240,160,1.33619
250,160,1.24288
260,160,1.18103
270,160,1.16037
280,160,1.18458
290,160,1.25038
300,160,1.34836
310,160,1.46512
320,160,1.58593
330,160,1.69702
340,160,1.78705
350,160,1.8478
360,160,1.87433
0,170,1.92203
10,170,1.92043
20,170,1.90928
30,170,1.89
40,170,1.86491
50,170,1.83702
60,170,1.80964
70,170,1.78607
80,170,1.76914
90,170,1.76081
100,170,1.76191
110,170,1.77202
120,170,1.78953
130,170,1.81189
140,170,1.83602
150,170,1.85865
160,170,1.87679
170,170,1.88804
180,170,1.89085
190,170,1.88465
200,170,1.86995
210,170,1.84824
220,170,1.8219
230,170,1.79398
240,170,1.76784
250,170,1.7468
260,170,1.73364
270,170,1.73026
280,170,1.73734
290,170,1.75425
300,170,1.77913
310,170,1.80916
320,170,1.84095
330,170,1.87102
340,170,1.89613
350,170,1.9137
360,170,1.92203
0,180,1.92586
10,180,1.92586
20,180,1.92586
30,180,1.92586
40,180,1.92586
50,180,1.92586
60,180,1.92586
70,180,1.92586
80,180,1.92586
90,180,1.92586
100,180,1.92586
110,180,1.92586
120,180,1.92586
130,180,1.92586
140,180,1.92586
150,180,1.92586
160,180,1.92586
170,180,1.92586
180,180,1.92586
190,180,1.92586
200,180,1.92586
210,180,1.92586
220,180,1.92586
230,180,1.92586
240,180,1.92586
250,180,1.92586
260,180,1.92586
270,180,1.92586
280,180,1.92586
290,180,1.92586
300,180,1.92586
310,180,1.92586
320,180,1.92586
330,180,1.92586
340,180,1.92586
350,180,1.92586
360,180,1.92586
