Phi[deg],Theta[deg],dB(GainTotal)
50,90,-2.14653
60,90,-4.32121
70,90,-7.61065
80,90,-13.4951
90,90,-29.3603
100,90,-13.1498
110,90,-7.47512
120,90,-4.26751
130,90,-2.149
140,90,-0.683028
150,90,0.312713
160,90,0.931093
170,90,1.23911
180,90,1.29145
190,90,1.11368
200,90,0.687184
210,90,-0.0447268
220,90,-1.16098
230,90,-2.76451
240,90,-5.03312
250,90,-8.39288
260,90,-14.2584
270,90,-32.0734
280,90,-14.332
290,90,-8.44773
300,90,-5.08768
310,90,-2.82073
320,90,-1.21511
330,90,-0.088961
340,90,0.663218
350,90,1.11955
360,90,1.33163
0,100,1.36922
10,100,1.34122
20,100,1.05013
30,100,0.440975
40,100,-0.544437
50,100,-1.97041
60,100,-3.95384
70,100,-6.73603
80,100,-10.6046
90,100,-13.5737
100,100,-10.517
110,100,-6.67418
120,100,-3.9142
130,100,-1.95496
140,100,-0.55846
150,100,0.402939
160,100,1.00345
170,100,1.30149
180,100,1.34613
190,100,1.16208
200,100,0.738041
210,100,0.0307026
220,100,-1.02621
230,100,-2.52322
240,100,-4.59766
250,100,-7.48544
260,100,-11.4682
270,100,-14.6111
280,100,-11.5411
290,100,-7.59616
300,100,-4.72206
310,100,-2.63601
320,100,-1.11025
330,100,-0.0204271
340,100,0.715851
350,100,1.1641
360,100,1.36922
0,110,1.46316
10,110,1.43198
20,110,1.15745
30,110,0.604016
40,110,-0.261114
50,110,-1.46144
60,110,-3.01645
70,110,-4.90494
80,110,-6.83498
90,110,-7.78073
100,110,-6.83061
110,110,-4.89082
120,110,-2.99086
130,110,-1.43207
140,110,-0.238735
150,110,0.614836
160,110,1.15964
170,110,1.43085
180,110,1.46269
190,110,1.27557
200,110,0.867851
210,110,0.216554
220,110,-0.718986
230,110,-1.9917
240,110,-3.65069
250,110,-5.68208
260,110,-7.77367
270,110,-8.82433
280,110,-7.84419
290,110,-5.8122
300,110,-3.80507
310,110,-2.1284
320,110,-0.811991
330,110,0.168413
340,110,0.849601
350,110,1.27125
360,110,1.46316
0,120,1.59138
10,120,1.56289
20,120,1.32399
30,120,0.859792
40,120,0.163482
50,120,-0.753597
60,120,-1.85065
70,120,-3.02011
80,120,-4.00963
90,120,-4.41932
100,120,-4.01377
110,120,-3.01724
120,120,-1.83145
130,120,-0.718045
140,120,0.20806
150,120,0.904492
160,120,1.36216
170,120,1.59055
180,120,1.607
190,120,1.42629
200,120,1.05444
210,120,0.487141
220,120,-0.288625
230,120,-1.28464
240,120,-2.48302
250,120,-3.77763
260,120,-4.88698
270,120,-5.36243
280,120,-4.94536
290,120,-3.88509
300,120,-2.61045
310,120,-1.39469
320,120,-0.358021
330,120,0.457139
340,120,1.04582
350,120,1.41974
360,120,1.59138
0,130,1.73425
10,130,1.71279
20,130,1.52423
30,130,1.16852
40,130,0.655897
50,130,0.014598
60,130,-0.700074
70,130,-1.39213
80,130,-1.9171
90,130,-2.11767
100,130,-1.91835
110,130,-1.38757
120,130,-0.681265
130,130,0.0512867
140,130,0.706896
150,130,1.22481
160,130,1.57509
170,130,1.74909
180,130,1.7508
190,130,1.58935
200,130,1.27427
210,130,0.813572
220,130,0.215148
230,130,-0.504543
240,130,-1.30125
250,130,-2.07749
260,130,-2.67227
270,130,-2.90786
280,130,-2.70101
290,130,-2.12815
300,130,-1.35736
310,130,-0.546028
320,130,0.19947
330,130,0.819325
340,130,1.28618
350,130,1.59157
360,130,1.73425
0,140,1.87843
10,140,1.86504
20,140,1.73271
30,140,1.48847
40,140,1.14865
50,140,0.742453
60,140,0.314921
70,140,-0.0722956
80,140,-0.34726
90,140,-0.446961
100,140,-0.344348
110,140,-0.0627732
120,140,0.335863
130,140,0.777099
140,140,1.19428
150,140,1.53743
160,140,1.77478
170,140,1.89055
180,140,1.88108
190,140,1.75077
200,140,1.50913
210,140,1.16936
220,140,0.74929
230,140,0.275484
240,140,-0.209882
250,140,-0.644216
260,140,-0.950519
270,140,-1.06051
280,140,-0.945943
290,140,-0.63342
300,140,-0.189455
310,140,0.308504
320,140,0.793455
330,140,1.21698
340,140,1.5487
350,140,1.77191
360,140,1.87843
0,150,2.00942
10,150,2.00367
20,150,1.92528
30,150,1.78201
40,150,1.58806
50,150,1.36461
60,150,1.13942
70,150,0.944739
80,150,0.81248
90,150,0.767063
100,150,0.818143
110,150,0.957127
120,150,1.1596
130,150,1.39212
140,150,1.61978
150,150,1.81211
160,150,1.94639
170,150,2.0087
180,150,1.99343
190,150,1.90202
200,150,1.74175
210,150,1.52485
220,150,1.26847
230,150,0.995095
240,150,0.732879
250,150,0.514316
260,150,0.371586
270,150,0.328842
280,150,0.394528
290,150,0.558205
300,150,0.793868
310,150,1.0675
320,150,1.34479
330,150,1.59632
340,150,1.79987
350,150,1.94044
360,150,2.00942
0,160,2.10928
10,160,2.11048
20,160,2.07721
30,160,2.01435
40,160,1.92998
50,160,1.83492
60,160,1.74185
70,160,1.66384
80,160,1.61251
90,160,1.59592
100,160,1.61691
110,160,1.67233
120,160,1.75362
130,160,1.84834
140,160,1.94242
150,160,2.02237
160,160,2.07701
170,160,2.09865
180,160,2.08357
190,160,2.03209
200,160,1.94827
210,160,1.83951
220,160,1.71599
230,160,1.59001
240,160,1.47508
250,160,1.38448
260,160,1.32947
270,160,1.3174
280,160,1.35013
290,160,1.42361
300,160,1.5286
310,160,1.65243
320,160,1.78105
330,160,1.90102
340,160,2.0009
350,160,2.0721
360,160,2.10928
0,170,2.16515
10,170,2.17015
20,170,2.1659
30,170,2.15379
40,170,2.13607
50,170,2.11557
60,170,2.09541
70,170,2.07856
80,170,2.06749
90,170,2.06377
100,170,2.06787
110,170,2.07906
120,170,2.0955
130,170,2.1145
140,170,2.13294
150,170,2.14766
160,170,2.15591
170,170,2.15572
180,170,2.14609
190,170,2.12719
200,170,2.10026
210,170,2.06755
220,170,2.03209
230,170,1.99732
240,170,1.96678
250,170,1.9437
260,170,1.93058
270,170,1.92889
280,170,1.93889
290,170,1.95959
300,170,1.98884
310,170,2.02367
320,170,2.0606
330,170,2.0961
340,170,2.12693
350,170,2.15051
360,170,2.16515
0,180,2.17547
10,180,2.17547
20,180,2.17547
30,180,2.17547
40,180,2.17547
50,180,2.17547
60,180,2.17547
70,180,2.17547
80,180,2.17547
90,180,2.17547
100,180,2.17547
110,180,2.17547
120,180,2.17547
130,180,2.17547
140,180,2.17547
150,180,2.17547
160,180,2.17547
170,180,2.17547
180,180,2.17547
190,180,2.17547
200,180,2.17547
210,180,2.17547
220,180,2.17547
230,180,2.17547
240,180,2.17547
250,180,2.17547
260,180,2.17547
270,180,2.17547
280,180,2.17547
290,180,2.17547
300,180,2.17547
310,180,2.17547
320,180,2.17547
330,180,2.17547
340,180,2.17547
350,180,2.17547
360,180,2.17547
