Phi[deg],Theta[deg],dB(GainTotal)
360,40,1.86384
0,50,1.74778
10,50,1.73499
20,50,1.55775
30,50,1.21706
40,50,0.723335
50,50,0.103816
60,50,-0.588663
70,50,-1.26288
80,50,-1.78239
90,50,-1.99786
100,50,-1.83271
110,50,-1.34285
120,50,-0.671435
130,50,0.0376201
140,50,0.681142
150,50,1.19721
160,50,1.55456
170,50,1.74194
180,50,1.75851
190,50,1.60652
200,50,1.28831
210,50,0.807728
220,50,0.175212
230,50,-0.583411
240,50,-1.41289
250,50,-2.20935
260,50,-2.81156
270,50,-3.04464
280,50,-2.82767
290,50,-2.23807
300,50,-1.44493
310,50,-0.608242
320,50,0.161583
330,50,0.80125
340,50,1.28218
350,50,1.59721
360,50,1.74778
0,60,1.64608
10,60,1.61971
20,60,1.38208
30,60,0.922395
40,60,0.237794
50,60,-0.659718
60,60,-1.73191
70,60,-2.87566
80,60,-3.84996
90,60,-4.27696
100,60,-3.92574
110,60,-2.98874
120,60,-1.84162
130,60,-0.743819
140,60,0.182473
150,60,0.888623
160,60,1.3621
170,60,1.6092
180,60,1.64193
190,60,1.46749
200,60,1.08421
210,60,0.484509
220,60,-0.338409
230,60,-1.38145
240,60,-2.61258
250,60,-3.92131
260,60,-5.03022
270,60,-5.49442
280,60,-5.05695
290,60,-3.97015
300,60,-2.66531
310,60,-1.41826
320,60,-0.353308
330,60,0.483606
340,60,1.08676
350,60,1.4695
360,60,1.64608
0,70,1.5671
10,70,1.53137
20,70,1.24388
30,70,0.678407
40,70,-0.187979
50,70,-1.37674
60,70,-2.91132
70,70,-4.76979
80,70,-6.66103
90,70,-7.61314
100,70,-6.75671
110,70,-4.8998
120,70,-3.03271
130,70,-1.47224
140,70,-0.259667
150,70,0.619537
160,70,1.19086
170,70,1.48578
180,70,1.533
190,70,1.34579
200,70,0.916696
210,70,0.222763
220,70,-0.766467
230,70,-2.08669
240,70,-3.77602
250,70,-5.82709
260,70,-7.94579
270,70,-9.01774
280,70,-8.00282
290,70,-5.91332
300,70,-3.85598
310,70,-2.13586
320,70,-0.781964
330,70,0.22855
340,70,0.932126
350,70,1.36884
360,70,1.5671
0,80,1.51682
10,80,1.47579
20,80,1.15546
30,80,0.515927
40,80,-0.486405
50,80,-1.91457
60,80,-3.89364
70,80,-6.65975
80,80,-10.4585
90,80,-13.3746
100,80,-10.5372
110,80,-6.76462
120,80,-4.00231
130,80,-2.01279
140,80,-0.573668
150,80,0.43129
160,80,1.06966
170,80,1.39554
180,80,1.45249
190,80,1.2597
200,80,0.804401
210,80,0.0492423
220,80,-1.0577
230,80,-2.59048
240,80,-4.68205
250,80,-7.59021
260,80,-11.6826
270,80,-15.1428
280,80,-11.8619
290,80,-7.73815
300,80,-4.78376
310,80,-2.6441
320,80,-1.07189
330,80,0.059833
340,80,0.831211
350,80,1.30386
360,80,1.51682
0,90,1.50051
10,90,1.45653
20,90,1.12361
30,90,0.456418
40,90,-0.599516
50,90,-2.12998
60,90,-4.32032
70,90,-7.62307
80,90,-13.477
90,90,-29.716
100,90,-13.4151
110,90,-7.65964
120,90,-4.39874
130,90,-2.22177
140,90,-0.692753
150,90,0.361341
160,90,1.02598
170,90,1.3634
180,90,1.42331
190,90,1.22819
200,90,0.763339
210,90,-0.0152597
220,90,-1.1683
230,90,-2.78314
240,90,-5.03274
250,90,-8.34418
260,90,-14.0975
270,90,-31.6999
280,90,-14.5195
290,90,-8.53556
300,90,-5.13378
310,90,-2.83042
320,90,-1.18062
330,90,-0.00419913
340,90,0.794632
350,90,1.28228
360,90,1.50051
0,100,1.5202
10,100,1.47465
20,100,1.14953
30,100,0.505576
40,100,-0.505729
50,100,-1.95487
60,100,-3.97366
70,100,-6.81115
80,100,-10.7611
90,100,-13.8127
100,100,-10.6881
110,100,-6.80752
120,100,-4.02243
130,100,-2.02805
140,100,-0.584731
150,100,0.426762
160,100,1.07097
170,100,1.39901
180,100,1.45463
190,100,1.25908
200,100,0.800247
210,100,0.0393275
220,100,-1.07493
230,100,-2.60703
240,100,-4.66785
250,100,-7.47523
260,100,-11.2926
270,100,-14.3546
280,100,-11.5235
290,100,-7.62114
300,100,-4.74365
310,100,-2.64306
320,100,-1.08677
330,100,0.0469198
340,100,0.827861
350,100,1.30731
360,100,1.5202
0,110,1.5724
10,110,1.52769
20,110,1.22957
30,110,0.6533
40,110,-0.230209
50,110,-1.45149
60,110,-3.03861
70,110,-4.96631
80,110,-6.92209
90,110,-7.86145
100,110,-6.89977
110,110,-4.96292
120,110,-3.06391
130,110,-1.49309
140,110,-0.273701
150,110,0.614052
160,110,1.1928
170,110,1.49038
180,110,1.53568
190,110,1.34462
200,110,0.910905
210,110,0.210412
220,110,-0.784947
230,110,-2.09687
240,110,-3.73709
250,110,-5.67169
260,110,-7.61551
270,110,-8.5946
280,110,-7.69253
290,110,-5.74454
300,110,-3.78348
310,110,-2.12425
320,110,-0.797972
330,110,0.212752
340,110,0.929171
350,110,1.37531
360,110,1.5724
0,120,1.65066
10,120,1.61127
20,120,1.35721
30,120,0.879731
40,120,0.172019
50,120,-0.759815
60,120,-1.87782
70,120,-3.06829
80,120,-4.06749
90,120,-4.47301
100,120,-4.06133
110,120,-3.06464
120,120,-1.8807
130,120,-0.764902
140,120,0.171229
150,120,0.885057
160,120,1.36418
170,120,1.61339
180,120,1.64511
190,120,1.46863
200,120,1.08368
210,120,0.483206
220,120,-0.335743
230,120,-1.3583
240,120,-2.53603
250,120,-3.75348
260,120,-4.76289
270,120,-5.18374
280,120,-4.78874
290,120,-3.78738
300,120,-2.56713
310,120,-1.3836
320,120,-0.351961
330,120,0.479041
340,120,1.08988
350,120,1.47837
360,120,1.65066
0,130,1.75039
10,130,1.7216
20,130,1.52443
30,130,1.16172
40,130,0.642696
50,130,-0.00738788
60,130,-0.733851
70,130,-1.43701
80,130,-1.96736
90,130,-2.16622
100,130,-1.96149
110,130,-1.426
120,130,-0.717765
130,130,0.0149275
140,130,0.671975
150,130,1.19582
160,130,1.55775
170,130,1.74769
180,130,1.76595
190,130,1.6164
200,130,1.30285
210,130,0.830788
220,130,0.214121
230,130,-0.515189
240,130,-1.29673
250,130,-2.03099
260,130,-2.57684
270,130,-2.78666
280,130,-2.59152
290,130,-2.05615
300,130,-1.32672
310,130,-0.54394
320,130,0.19229
330,130,0.818294
340,130,1.29654
350,130,1.60895
360,130,1.75039
0,140,1.86813
10,140,1.85337
20,140,1.71903
30,140,1.47315
40,140,1.13139
50,140,0.721723
60,140,0.289226
70,140,-0.102678
80,140,-0.379795
90,140,-0.478163
100,140,-0.371855
110,140,-0.0867392
120,140,0.313041
130,140,0.75274
140,140,1.16787
150,140,1.51189
160,140,1.75567
170,140,1.88388
180,140,1.89085
190,140,1.77717
200,140,1.54812
210,140,1.21443
220,140,0.795368
230,140,0.322686
240,140,-0.156304
250,140,-0.579142
260,140,-0.875917
270,140,-0.987621
280,140,-0.889788
290,140,-0.604167
300,140,-0.187514
310,140,0.291331
320,140,0.768878
330,140,1.1945
340,140,1.53229
350,140,1.76031
360,140,1.86813
0,150,1.99463
10,150,1.99331
20,150,1.91881
30,150,1.77889
40,150,1.58742
50,150,1.36525
60,150,1.14026
70,150,0.945305
80,150,0.813036
90,150,0.768151
100,150,0.819859
110,150,0.958646
120,150,1.15941
130,150,1.38899
140,150,1.61399
150,150,1.80615
160,150,1.94462
170,150,2.01617
180,150,2.01432
190,150,1.93836
200,150,1.79282
210,150,1.58761
220,150,1.3387
230,150,1.06855
240,150,0.805761
250,150,0.582678
260,150,0.430594
270,150,0.37305
280,150,0.419516
290,150,0.562605
300,150,0.780329
310,150,1.0419
320,150,1.31414
330,150,1.56655
340,150,1.77447
350,150,1.92051
360,150,1.99463
0,160,2.11085
10,160,2.11813
20,160,2.09081
30,160,2.03341
40,160,1.95373
50,160,1.86238
60,160,1.77199
70,160,1.69569
80,160,1.64518
90,160,1.62859
100,160,1.64875
110,160,1.70256
120,160,1.78166
130,160,1.87415
140,160,1.96677
150,160,2.04694
160,160,2.10421
170,160,2.13112
180,160,2.12355
190,160,2.08083
200,160,2.00566
210,160,1.90399
220,160,1.78479
230,160,1.65954
240,160,1.54139
250,160,1.44369
260,160,1.37826
270,160,1.35342
280,160,1.37244
290,160,1.43296
300,160,1.52731
310,160,1.6439
320,160,1.76913
330,160,1.88924
340,160,1.99202
350,160,2.06795
360,160,2.11085
0,170,2.19348
10,170,2.20159
20,170,2.20066
30,170,2.19185
40,170,2.17719
50,170,2.15937
60,170,2.14141
70,170,2.12621
80,170,2.11623
90,170,2.11309
100,170,2.11734
110,170,2.12835
120,170,2.14448
130,170,2.16323
140,170,2.18166
150,170,2.1968
160,170,2.20598
170,170,2.2072
180,170,2.19932
190,170,2.18225
200,170,2.15689
210,170,2.12515
220,170,2.08971
230,170,2.05382
240,170,2.02093
250,170,1.99434
260,170,1.9768
270,170,1.97015
280,170,1.97509
290,170,1.99109
300,170,2.01642
310,170,2.04842
320,170,2.08378
330,170,2.11899
340,170,2.15073
350,170,2.17621
360,170,2.19348
0,180,2.22491
10,180,2.22491
20,180,2.22491
30,180,2.22491
40,180,2.22491
50,180,2.22491
60,180,2.22491
70,180,2.22491
80,180,2.22491
90,180,2.22491
100,180,2.22491
110,180,2.22491
120,180,2.22491
130,180,2.22491
140,180,2.22491
150,180,2.22491
160,180,2.22491
170,180,2.22491
180,180,2.22491
190,180,2.22491
200,180,2.22491
210,180,2.22491
220,180,2.22491
230,180,2.22491
240,180,2.22491
250,180,2.22491
260,180,2.22491
270,180,2.22491
280,180,2.22491
290,180,2.22491
300,180,2.22491
310,180,2.22491
320,180,2.22491
330,180,2.22491
340,180,2.22491
350,180,2.22491
360,180,2.22491
