Phi[deg],Theta[deg],dB(GainTotal)
230,120,-1.04673
240,120,-2.25825
250,120,-3.57466
260,120,-4.69716
270,120,-5.11438
280,120,-4.55328
290,120,-3.36342
300,120,-2.04311
310,120,-0.862191
320,120,0.0878102
330,120,0.793343
340,120,1.27027
350,120,1.54212
360,120,1.62773
0,130,1.74516
10,130,1.66941
20,130,1.44347
30,130,1.06504
40,130,0.536525
50,130,-0.125493
60,130,-0.875898
70,130,-1.62125
80,130,-2.20628
90,130,-2.44959
100,130,-2.25654
110,130,-1.70202
120,130,-0.962867
130,130,-0.200401
140,130,0.483395
150,130,1.03498
160,130,1.43069
170,130,1.66351
180,130,1.73311
190,130,1.63871
200,130,1.37729
210,130,0.947667
220,130,0.357903
230,130,-0.366552
240,130,-1.17107
250,130,-1.9505
260,130,-2.5313
270,130,-2.7163
280,130,-2.42368
290,130,-1.7682
300,130,-0.957771
310,130,-0.161262
320,130,0.526814
330,130,1.06644
340,130,1.44734
350,130,1.67193
360,130,1.74516
0,140,1.84251
10,140,1.78874
20,140,1.62553
30,140,1.35786
40,140,0.997737
50,140,0.569458
60,140,0.115105
70,140,-0.30258
80,140,-0.606024
90,140,-0.724356
100,140,-0.625694
110,140,-0.335221
120,140,0.0793997
130,140,0.539792
140,140,0.979689
150,140,1.3521
160,140,1.62764
170,140,1.79005
180,140,1.83149
190,140,1.74929
200,140,1.54528
210,140,1.22783
220,140,0.815351
230,140,0.339977
240,140,-0.14859
250,140,-0.580603
260,140,-0.872275
270,140,-0.95082
280,140,-0.792224
290,140,-0.43833
300,140,0.0270128
310,140,0.51774
320,140,0.969429
330,140,1.34285
340,140,1.61777
350,140,1.78536
360,140,1.84251
0,150,1.91367
10,150,1.8821
20,150,1.78228
30,150,1.62111
40,150,1.41132
50,150,1.17276
60,150,0.932821
70,150,0.724595
80,150,0.581771
90,150,0.530577
100,150,0.58157
110,150,0.725834
120,150,0.938033
130,150,1.18421
140,150,1.42985
150,150,1.64522
160,150,1.80777
170,150,1.90233
180,150,1.92047
190,150,1.85978
200,150,1.72385
210,150,1.5227
220,150,1.27361
230,150,1.0015
240,150,0.738253
250,150,0.520255
260,150,0.382675
270,150,0.350583
280,150,0.430172
290,150,0.605825
300,150,0.84569
310,150,1.11208
320,150,1.37061
330,150,1.59473
340,150,1.7664
350,150,1.8746
360,150,1.91367
0,160,1.96286
10,160,1.95027
20,160,1.905
30,160,1.83189
40,160,1.73889
50,160,1.63668
60,160,1.53798
70,160,1.45612
80,160,1.40303
90,160,1.38707
100,160,1.4112
110,160,1.47231
120,160,1.56178
130,160,1.66719
140,160,1.77449
150,160,1.87006
160,160,1.94227
170,160,1.98254
180,160,1.98583
190,160,1.95094
200,160,1.88057
210,160,1.78126
220,160,1.66308
230,160,1.53896
240,160,1.42353
250,160,1.33134
260,160,1.27464
270,160,1.26115
280,160,1.29232
290,160,1.3631
300,160,1.46305
310,160,1.57867
320,160,1.6958
330,160,1.80161
340,160,1.88578
350,160,1.94095
360,160,1.96286
0,170,1.9967
10,170,1.99601
20,170,1.98681
30,170,1.9706
40,170,1.94971
50,170,1.92704
60,170,1.90576
70,170,1.88888
80,170,1.87889
90,170,1.87739
100,170,1.88483
110,170,1.90044
120,170,1.92231
130,170,1.94766
140,170,1.9732
150,170,1.99555
160,170,2.01171
170,170,2.01933
180,170,2.01707
190,170,2.00471
200,170,1.98317
210,170,1.95449
220,170,1.92158
230,170,1.88791
240,170,1.85716
250,170,1.8327
260,170,1.81724
270,170,1.81239
280,170,1.81851
290,170,1.83465
300,170,1.8587
310,170,1.88773
320,170,1.91837
330,170,1.94724
340,170,1.97134
350,170,1.98831
360,170,1.9967
0,180,2.01706
10,180,2.01706
20,180,2.01706
30,180,2.01706
40,180,2.01706
50,180,2.01706
60,180,2.01706
70,180,2.01706
80,180,2.01706
90,180,2.01706
100,180,2.01706
110,180,2.01706
120,180,2.01706
130,180,2.01706
140,180,2.01706
150,180,2.01706
160,180,2.01706
170,180,2.01706
180,180,2.01706
190,180,2.01706
200,180,2.01706
210,180,2.01706
220,180,2.01706
230,180,2.01706
240,180,2.01706
250,180,2.01706
260,180,2.01706
270,180,2.01706
280,180,2.01706
290,180,2.01706
300,180,2.01706
310,180,2.01706
320,180,2.01706
330,180,2.01706
340,180,2.01706
350,180,2.01706
360,180,2.01706
