Phi[deg],Theta[deg],dB(GainTotal)
160,30,1.9917
170,30,2.05189
180,30,2.03954
190,30,1.95333
200,30,1.79673
210,30,1.57865
220,30,1.31441
230,30,1.02666
240,30,0.745458
250,30,0.506098
260,30,0.34369
270,30,0.284735
280,30,0.338943
290,30,0.495926
300,30,0.728918
310,30,1.00301
320,30,1.28332
330,30,1.54009
340,30,1.75054
350,30,1.89876
360,30,1.97489
0,40,1.8677
10,40,1.85605
20,40,1.72121
30,40,1.47163
40,40,1.12573
50,40,0.715052
60,40,0.287272
70,40,-0.093286
80,40,-0.353036
90,40,-0.430177
100,40,-0.303102
110,40,-0.00347684
120,40,0.400102
130,40,0.832345
140,40,1.23216
150,40,1.55827
160,40,1.78609
170,40,1.9025
180,40,1.90138
190,40,1.78099
200,40,1.54355
210,40,1.19688
220,40,0.757758
230,40,0.256421
240,40,-0.25857
250,40,-0.718296
260,40,-1.04114
270,40,-1.15653
280,40,-1.03699
290,40,-0.71301
300,40,-0.25601
310,40,0.253506
320,40,0.748353
330,40,1.18141
340,40,1.52294
350,40,1.75511
360,40,1.8677
0,50,1.77948
10,50,1.7545
20,50,1.55706
30,50,1.19077
40,50,0.667616
50,50,0.0150455
60,50,-0.712052
70,50,-1.41418
80,50,-1.93921
90,50,-2.1237
100,50,-1.89648
110,50,-1.34071
120,50,-0.625138
130,50,0.0991871
140,50,0.736962
150,50,1.23859
160,50,1.58219
170,50,1.76088
180,50,1.77415
190,50,1.62228
200,50,1.30455
210,50,0.822
220,50,0.183642
230,50,-0.584322
240,50,-1.42465
250,50,-2.23002
260,50,-2.83389
270,50,-3.05576
280,50,-2.81574
290,50,-2.20231
300,50,-1.39633
310,50,-0.560271
320,50,0.202119
330,50,0.836105
340,50,1.31648
350,50,1.63258
360,50,1.77948
0,60,1.70075
10,60,1.6615
20,60,1.40747
30,60,0.932208
40,60,0.229878
50,60,-0.69656
60,60,-1.81558
70,60,-3.01791
80,60,-4.03334
90,60,-4.43831
100,60,-3.9995
110,60,-2.97077
120,60,-1.77069
130,60,-0.658266
140,60,0.260659
150,60,0.951973
160,60,1.41078
170,60,1.64602
180,60,1.67049
190,60,1.49086
200,60,1.10278
210,60,0.494471
220,60,-0.343969
230,60,-1.40928
240,60,-2.66629
250,60,-3.99972
260,60,-5.1229
270,60,-5.57322
280,60,-5.08974
290,60,-3.95343
300,60,-2.62029
310,60,-1.367
320,60,-0.305158
330,60,0.531672
340,60,1.14048
350,60,1.52794
360,60,1.70075
0,70,1.6243
10,70,1.57144
20,70,1.27328
30,70,0.708976
40,70,-0.153653
50,70,-1.35561
60,70,-2.93735
70,70,-4.88076
80,70,-6.8664
90,70,-7.81065
100,70,-6.80801
110,70,-4.83396
120,70,-2.91783
130,70,-1.34594
140,70,-0.137796
150,70,0.730834
160,70,1.28758
170,70,1.56477
180,70,1.59449
190,70,1.39363
200,70,0.953965
210,70,0.246896
220,70,-0.764013
230,70,-2.11599
240,70,-3.84411
250,70,-5.93756
260,70,-8.09365
270,70,-9.15016
280,70,-8.04764
290,70,-5.88777
300,70,-3.8
310,70,-2.07373
320,70,-0.721012
330,70,0.29207
340,70,1.00127
350,70,1.43767
360,70,1.6243
0,80,1.55918
10,80,1.49593
20,80,1.17019
30,80,0.546181
40,80,-0.433779
50,80,-1.85744
60,80,-3.87008
70,80,-6.72017
80,80,-10.6745
90,80,-13.6254
100,80,-10.475
110,80,-6.618
120,80,-3.83677
130,80,-1.84187
140,80,-0.40311
150,80,0.595216
160,80,1.21795
170,80,1.52016
180,80,1.55217
190,80,1.34051
200,80,0.873261
210,80,0.106197
220,80,-1.0216
230,80,-2.58871
240,80,-4.72707
250,80,-7.69498
260,80,-11.8691
270,80,-15.2927
280,80,-11.812
290,80,-7.66036
300,80,-4.70085
310,80,-2.56039
320,80,-0.988806
330,80,0.142935
340,80,0.911021
350,80,1.37005
360,80,1.55918
0,90,1.52551
10,90,1.45719
20,90,1.12217
30,90,0.475567
40,90,-0.552505
50,90,-2.07009
60,90,-4.27742
70,90,-7.63222
80,90,-13.6135
90,90,-30.4162
100,90,-13.1718
110,90,-7.46571
120,90,-4.20621
130,90,-2.02296
140,90,-0.49114
150,90,0.556895
160,90,1.20419
170,90,1.51639
180,90,1.55212
190,90,1.34187
200,90,0.87115
210,90,0.087758
220,90,-1.0801
230,90,-2.72738
240,90,-5.03005
250,90,-8.42133
260,90,-14.33
270,90,-31.6592
280,90,-14.2824
290,90,-8.40946
300,90,-5.02304
310,90,-2.7161
320,90,-1.06501
330,90,0.103608
340,90,0.883372
350,90,1.34118
360,90,1.52551
0,100,1.5389
10,100,1.47202
20,100,1.14679
30,100,0.519576
40,100,-0.47177
50,100,-1.91303
60,100,-3.94478
70,100,-6.81952
80,100,-10.8453
90,100,-13.9332
100,100,-10.6253
110,100,-6.66831
120,100,-3.84731
130,100,-1.83358
140,100,-0.384462
150,100,0.620124
160,100,1.24737
170,100,1.5552
180,100,1.59643
190,100,1.39788
200,100,0.944838
210,100,0.188613
220,100,-0.934037
230,100,-2.49724
240,100,-4.61878
250,100,-7.52446
260,100,-11.4841
270,100,-14.5383
280,100,-11.4737
290,100,-7.52777
300,100,-4.62437
310,100,-2.50001
320,100,-0.937532
330,100,0.179069
340,100,0.925253
350,100,1.36295
360,100,1.5389
0,110,1.60058
10,110,1.54156
20,110,1.24495
30,110,0.677545
40,110,-0.20045
50,110,-1.42763
60,110,-3.03583
70,110,-5.00279
80,110,-7.01408
90,110,-7.96987
100,110,-6.92345
110,110,-4.88938
120,110,-2.93037
130,110,-1.33062
140,110,-0.103542
150,110,0.777876
160,110,1.34362
170,110,1.63037
180,110,1.67461
190,110,1.49422
200,110,1.07709
210,110,0.388105
220,110,-0.612449
230,110,-1.95564
240,110,-3.65983
250,110,-5.69108
260,110,-7.73669
270,110,-8.73256
280,110,-7.7393
290,110,-5.70023
300,110,-3.67026
310,110,-1.96564
320,110,-0.62794
330,110,0.360201
340,110,1.03397
350,110,1.43576
360,110,1.60058
0,120,1.69923
10,120,1.65253
20,120,1.4003
30,120,0.923716
40,120,0.208034
50,120,-0.743363
60,120,-1.891
70,120,-3.11736
80,120,-4.14726
90,120,-4.55004
100,120,-4.08699
110,120,-3.02223
120,120,-1.7872
130,120,-0.644619
140,120,0.299242
150,120,1.00932
160,120,1.48151
170,120,1.72881
180,120,1.76893
190,120,1.61031
200,120,1.24545
210,120,0.6569
220,120,-0.167919
230,120,-1.2208
240,120,-2.45554
250,120,-3.74909
260,120,-4.82663
270,120,-5.26609
280,120,-4.82751
290,120,-3.75134
300,120,-2.45767
310,120,-1.22463
320,120,-0.180594
330,120,0.628369
340,120,1.19947
350,120,1.55023
360,120,1.69923
0,130,1.81925
10,130,1.78617
20,130,1.58842
30,130,1.22027
40,130,0.685744
50,130,0.0104034
60,130,-0.746179
70,130,-1.47669
80,130,-2.02148
90,130,-2.21154
100,130,-1.97449
110,130,-1.39777
120,130,-0.655682
130,130,0.0969226
140,130,0.761435
150,130,1.28521
160,130,1.64566
170,130,1.83842
180,130,1.86671
190,130,1.73256
200,130,1.43367
210,130,0.967852
220,130,0.34279
230,130,-0.412356
240,130,-1.2351
250,130,-2.01661
260,130,-2.59834
270,130,-2.81413
280,130,-2.58924
290,130,-2.00055
300,130,-1.21562
310,130,-0.395281
320,130,0.349705
330,130,0.958573
340,130,1.40731
350,130,1.69303
360,130,1.81925
0,140,1.94649
10,140,1.92621
20,140,1.7871
30,140,1.53211
40,140,1.17431
50,140,0.742975
60,140,0.287722
70,140,-0.121909
80,140,-0.4061
90,140,-0.498072
100,140,-0.374084
110,140,-0.0666143
120,140,0.353197
130,140,0.806761
140,140,1.2293
150,140,1.57628
160,140,1.82162
170,140,1.95285
180,140,1.9655
190,140,1.85885
200,140,1.63476
210,140,1.30009
220,140,0.871592
230,140,0.381233
240,140,-0.120154
250,140,-0.563322
260,140,-0.869847
270,140,-0.97415
280,140,-0.851332
290,140,-0.530178
300,140,-0.0791243
310,140,0.421903
320,140,0.903957
330,140,1.31875
340,140,1.63837
350,140,1.84951
360,140,1.94649
0,150,2.06762
10,150,2.05893
20,150,1.97687
30,150,1.82742
40,150,1.62376
50,150,1.38769
60,150,1.14951
70,150,0.944923
80,150,0.808823
90,150,0.766576
100,150,0.826211
110,150,0.975717
120,150,1.18728
130,150,1.42578
140,150,1.65702
150,150,1.85292
160,150,1.99343
170,150,2.06618
180,150,2.06506
190,150,1.98899
200,150,1.84158
210,150,1.63189
220,150,1.37585
230,150,1.09716
240,150,0.826941
250,150,0.600712
260,150,0.452576
270,150,0.407165
280,150,0.4724
290,150,0.636818
300,150,0.873161
310,150,1.1462
320,150,1.42092
330,150,1.66808
340,150,1.86645
350,150,2.00228
360,150,2.06762
0,160,2.16777
10,160,2.16866
20,160,2.13467
30,160,2.07023
40,160,1.98325
50,160,1.88484
60,160,1.78837
70,160,1.70779
80,160,1.65537
90,160,1.63939
100,160,1.66231
110,160,1.7203
120,160,1.80413
130,160,1.90106
140,160,1.99727
150,160,2.07987
160,160,2.13834
170,160,2.16529
180,160,2.15674
190,160,2.11214
200,160,2.03435
210,160,1.92966
220,160,1.80757
230,160,1.68042
240,160,1.56228
250,160,1.46734
260,160,1.40776
270,160,1.39152
280,160,1.42081
290,160,1.49158
300,160,1.59442
310,160,1.7164
320,160,1.84335
330,160,1.96183
340,160,2.06053
350,160,2.13098
360,160,2.16777
0,170,2.23229
10,170,2.23758
20,170,2.23362
30,170,2.22175
40,170,2.20417
50,170,2.18373
60,170,2.1636
70,170,2.14681
80,170,2.1359
90,170,2.13247
100,170,2.13701
110,170,2.14876
120,170,2.16587
130,170,2.18569
140,170,2.20509
150,170,2.22098
160,170,2.2306
170,170,2.23196
180,170,2.22396
190,170,2.20658
200,170,2.1809
210,170,2.14898
220,170,2.1137
230,170,2.07847
240,170,2.04689
250,170,2.0223
260,170,2.00736
270,170,2.00374
280,170,2.01185
290,170,2.03081
300,170,2.05858
310,170,2.09223
320,170,2.1283
330,170,2.16326
340,170,2.19386
350,170,2.21746
360,170,2.23229
0,180,2.25156
10,180,2.25156
20,180,2.25156
30,180,2.25156
40,180,2.25156
50,180,2.25156
60,180,2.25156
70,180,2.25156
80,180,2.25156
90,180,2.25156
100,180,2.25156
110,180,2.25156
120,180,2.25156
130,180,2.25156
140,180,2.25156
150,180,2.25156
160,180,2.25156
170,180,2.25156
180,180,2.25156
190,180,2.25156
200,180,2.25156
210,180,2.25156
220,180,2.25156
230,180,2.25156
240,180,2.25156
250,180,2.25156
260,180,2.25156
270,180,2.25156
280,180,2.25156
290,180,2.25156
300,180,2.25156
310,180,2.25156
320,180,2.25156
330,180,2.25156
340,180,2.25156
350,180,2.25156
360,180,2.25156
